#time	id	act	node	grp	dest	new_grp	prob	keep_via	via
301	12	99	660	660	834	834	1.000000	false	0
301	15	1	274	274	370	370	1.000000	false	0
301	15	99	274	274	370	370	1.000000	false	0
301	8	1	660	660	56	56	1.000000	false	0
301	8	99	660	660	56	56	1.000000	false	0
301	17	1	136	136	265	265	1.000000	false	0
301	18	1	204	204	95	95	1.000000	false	0
301	19	1	605	605	370	370	1.000000	false	0
301	20	1	834	834	637	637	1.000000	false	0
301	21	1	886	886	637	637	1.000000	false	0
301	17	99	136	136	265	265	1.000000	false	0
301	18	99	204	204	95	95	1.000000	false	0
301	19	99	605	605	370	370	1.000000	false	0
301	20	99	834	834	637	637	1.000000	false	0
301	21	99	886	886	637	637	1.000000	false	0
301	17	1	136	136	265	265	1.000000	false	0
301	18	1	204	204	95	95	1.000000	false	0
301	19	1	605	605	370	370	1.000000	false	0
301	20	1	834	834	637	637	1.000000	false	0
301	21	1	886	886	637	637	1.000000	false	0
301	17	99	136	136	265	265	1.000000	false	0
301	18	99	204	204	95	95	1.000000	false	0
301	19	99	605	605	370	370	1.000000	false	0
301	20	99	834	834	637	637	1.000000	false	0
301	21	99	886	886	637	637	1.000000	false	0
301	17	1	136	136	265	265	1.000000	false	0
301	18	1	204	204	95	95	1.000000	false	0
301	19	1	605	605	370	370	1.000000	false	0
301	20	1	834	834	637	637	1.000000	false	0
301	21	1	886	886	637	637	1.000000	false	0
301	17	99	136	136	265	265	1.000000	false	0
301	18	99	204	204	95	95	1.000000	false	0
301	19	99	605	605	370	370	1.000000	false	0
301	20	99	834	834	637	637	1.000000	false	0
301	21	99	886	886	637	637	1.000000	false	0
301	17	1	136	136	265	265	1.000000	false	0
301	18	1	204	204	95	95	1.000000	false	0
301	19	1	605	605	370	370	1.000000	false	0
301	20	1	834	834	637	637	1.000000	false	0
301	21	1	886	886	637	637	1.000000	false	0
601	17	99	136	136	265	265	1.000000	false	0
601	18	99	204	204	95	95	1.000000	false	0
601	19	99	605	605	370	370	1.000000	false	0
601	20	99	834	834	637	637	1.000000	false	0
601	21	99	886	886	637	637	1.000000	false	0
601	22	1	56	56	274	274	1.000000	false	0
601	11	1	605	605	204	204	1.000000	false	0
601	22	99	56	56	274	274	1.000000	false	0
601	11	99	605	605	204	204	1.000000	false	0
601	22	1	56	56	274	274	1.000000	false	0
601	11	1	605	605	204	204	1.000000	false	0
601	22	99	56	56	274	274	1.000000	false	0
601	11	99	605	605	204	204	1.000000	false	0
601	22	1	56	56	274	274	1.000000	false	0
601	11	1	605	605	204	204	1.000000	false	0
601	22	99	56	56	274	274	1.000000	false	0
601	11	99	605	605	204	204	1.000000	false	0
601	22	1	56	56	274	274	1.000000	false	0
601	11	1	605	605	204	204	1.000000	false	0
601	22	99	56	56	274	274	1.000000	false	0
601	11	99	605	605	204	204	1.000000	false	0
601	22	1	56	56	274	274	1.000000	false	0
601	11	1	605	605	204	204	1.000000	false	0
601	22	99	56	56	274	274	1.000000	false	0
601	11	99	605	605	204	204	1.000000	false	0
601	23	1	274	274	204	204	1.000000	false	0
601	23	99	274	274	204	204	1.000000	false	0
601	23	1	274	274	204	204	1.000000	false	0
601	12	1	660	660	834	834	1.000000	false	0
601	23	99	274	274	204	204	1.000000	false	0
601	12	99	660	660	834	834	1.000000	false	0
601	16	1	274	274	410	410	1.000000	false	0
601	16	99	274	274	410	410	1.000000	false	0
601	13	1	274	274	252	252	1.000000	false	0
601	13	99	274	274	252	252	1.000000	false	0
601	23	1	274	274	204	204	1.000000	false	0
601	14	1	660	660	605	605	1.000000	false	0
601	23	99	274	274	204	204	1.000000	false	0
601	14	99	660	660	605	605	1.000000	false	0
601	23	1	274	274	204	204	1.000000	false	0
601	14	1	660	660	605	605	1.000000	false	0
601	23	99	274	274	204	204	1.000000	false	0
601	14	99	660	660	605	605	1.000000	false	0
601	23	1	274	274	204	204	1.000000	false	0
601	14	1	660	660	605	605	1.000000	false	0
601	23	99	274	274	204	204	1.000000	false	0
601	14	99	660	660	605	605	1.000000	false	0
601	23	1	274	274	204	204	1.000000	false	0
601	14	1	660	660	605	605	1.000000	false	0
601	23	99	274	274	204	204	1.000000	false	0
601	14	99	660	660	605	605	1.000000	false	0
601	23	1	274	274	204	204	1.000000	false	0
601	14	1	660	660	605	605	1.000000	false	0
601	23	99	274	274	204	204	1.000000	false	0
601	14	99	660	660	605	605	1.000000	false	0
601	15	1	274	274	370	370	1.000000	false	0
601	15	99	274	274	370	370	1.000000	false	0
601	16	1	274	274	410	410	1.000000	false	0
601	16	99	274	274	410	410	1.000000	false	0
601	24	1	660	660	204	204	1.000000	false	0
601	24	99	660	660	204	204	1.000000	false	0
601	15	1	274	274	370	370	1.000000	false	0
601	15	99	274	274	370	370	1.000000	false	0
601	8	1	660	660	56	56	1.000000	false	0
601	8	99	660	660	56	56	1.000000	false	0
601	25	1	660	660	246	246	1.000000	false	0
601	25	99	660	660	246	246	1.000000	false	0
601	25	1	660	660	246	246	1.000000	false	0
601	25	99	660	660	246	246	1.000000	false	0
601	17	1	136	136	265	265	1.000000	false	0
601	18	1	204	204	95	95	1.000000	false	0
601	19	1	605	605	370	370	1.000000	false	0
601	20	1	834	834	637	637	1.000000	false	0
601	21	1	886	886	637	637	1.000000	false	0
601	17	99	136	136	265	265	1.000000	false	0
601	18	99	204	204	95	95	1.000000	false	0
601	19	99	605	605	370	370	1.000000	false	0
601	20	99	834	834	637	637	1.000000	false	0
601	21	99	886	886	637	637	1.000000	false	0
601	17	1	136	136	265	265	1.000000	false	0
601	18	1	204	204	95	95	1.000000	false	0
601	19	1	605	605	370	370	1.000000	false	0
601	20	1	834	834	637	637	1.000000	false	0
601	21	1	886	886	637	637	1.000000	false	0
601	17	99	136	136	265	265	1.000000	false	0
601	18	99	204	204	95	95	1.000000	false	0
601	19	99	605	605	370	370	1.000000	false	0
601	20	99	834	834	637	637	1.000000	false	0
601	21	99	886	886	637	637	1.000000	false	0
601	17	1	136	136	265	265	1.000000	false	0
601	18	1	204	204	95	95	1.000000	false	0
601	19	1	605	605	370	370	1.000000	false	0
601	20	1	834	834	637	637	1.000000	false	0
601	21	1	886	886	637	637	1.000000	false	0
601	17	99	136	136	265	265	1.000000	false	0
601	18	99	204	204	95	95	1.000000	false	0
601	19	99	605	605	370	370	1.000000	false	0
601	20	99	834	834	637	637	1.000000	false	0
601	21	99	886	886	637	637	1.000000	false	0
601	17	1	136	136	265	265	1.000000	false	0
601	18	1	204	204	95	95	1.000000	false	0
601	19	1	605	605	370	370	1.000000	false	0
601	20	1	834	834	637	637	1.000000	false	0
601	21	1	886	886	637	637	1.000000	false	0
601	17	99	136	136	265	265	1.000000	false	0
601	18	99	204	204	95	95	1.000000	false	0
601	19	99	605	605	370	370	1.000000	false	0
601	20	99	834	834	637	637	1.000000	false	0
601	21	99	886	886	637	637	1.000000	false	0
601	17	1	136	136	265	265	1.000000	false	0
601	18	1	204	204	95	95	1.000000	false	0
601	19	1	605	605	370	370	1.000000	false	0
601	20	1	834	834	637	637	1.000000	false	0
601	21	1	886	886	637	637	1.000000	false	0
601	17	99	136	136	265	265	1.000000	false	0
601	18	99	204	204	95	95	1.000000	false	0
601	19	99	605	605	370	370	1.000000	false	0
601	20	99	834	834	637	637	1.000000	false	0
601	21	99	886	886	637	637	1.000000	false	0
601	17	1	136	136	265	265	1.000000	false	0
601	18	1	204	204	95	95	1.000000	false	0
601	19	1	605	605	370	370	1.000000	false	0
601	20	1	834	834	637	637	1.000000	false	0
601	21	1	886	886	637	637	1.000000	false	0
601	17	99	136	136	265	265	1.000000	false	0
601	18	99	204	204	95	95	1.000000	false	0
601	19	99	605	605	370	370	1.000000	false	0
601	20	99	834	834	637	637	1.000000	false	0
601	21	99	886	886	637	637	1.000000	false	0
601	17	1	136	136	265	265	1.000000	false	0
601	18	1	204	204	95	95	1.000000	false	0
601	26	1	488	488	296	296	1.000000	false	0
601	19	1	605	605	370	370	1.000000	false	0
601	27	1	637	637	370	370	1.000000	false	0
601	25	1	660	660	246	246	1.000000	false	0
601	28	1	834	834	370	370	1.000000	false	0
601	29	1	886	886	370	370	1.000000	false	0
601	17	99	136	136	265	265	1.000000	false	0
601	18	99	204	204	95	95	1.000000	false	0
601	26	99	488	488	296	296	1.000000	false	0
601	19	99	605	605	370	370	1.000000	false	0
601	27	99	637	637	370	370	1.000000	false	0
601	25	99	660	660	246	246	1.000000	false	0
601	28	99	834	834	370	370	1.000000	false	0
601	29	99	886	886	370	370	1.000000	false	0
601	17	1	136	136	265	265	1.000000	false	0
601	18	1	204	204	95	95	1.000000	false	0
601	26	1	488	488	296	296	1.000000	false	0
601	19	1	605	605	370	370	1.000000	false	0
601	27	1	637	637	370	370	1.000000	false	0
601	25	1	660	660	246	246	1.000000	false	0
601	28	1	834	834	370	370	1.000000	false	0
601	29	1	886	886	370	370	1.000000	false	0
601	17	99	136	136	265	265	1.000000	false	0
601	18	99	204	204	95	95	1.000000	false	0
601	26	99	488	488	296	296	1.000000	false	0
601	19	99	605	605	370	370	1.000000	false	0
601	27	99	637	637	370	370	1.000000	false	0
601	25	99	660	660	246	246	1.000000	false	0
601	28	99	834	834	370	370	1.000000	false	0
601	29	99	886	886	370	370	1.000000	false	0
601	17	1	136	136	265	265	1.000000	false	0
601	18	1	204	204	95	95	1.000000	false	0
601	26	1	488	488	296	296	1.000000	false	0
601	19	1	605	605	370	370	1.000000	false	0
601	27	1	637	637	370	370	1.000000	false	0
601	25	1	660	660	246	246	1.000000	false	0
601	28	1	834	834	370	370	1.000000	false	0
601	29	1	886	886	370	370	1.000000	false	0
601	17	99	136	136	265	265	1.000000	false	0
601	18	99	204	204	95	95	1.000000	false	0
601	26	99	488	488	296	296	1.000000	false	0
601	19	99	605	605	370	370	1.000000	false	0
601	27	99	637	637	370	370	1.000000	false	0
601	25	99	660	660	246	246	1.000000	false	0
601	28	99	834	834	370	370	1.000000	false	0
601	29	99	886	886	370	370	1.000000	false	0
601	17	1	136	136	265	265	1.000000	false	0
601	18	1	204	204	95	95	1.000000	false	0
601	26	1	488	488	296	296	1.000000	false	0
601	19	1	605	605	370	370	1.000000	false	0
601	27	1	637	637	370	370	1.000000	false	0
601	25	1	660	660	246	246	1.000000	false	0
601	28	1	834	834	370	370	1.000000	false	0
601	29	1	886	886	370	370	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	26	99	488	488	296	296	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	27	99	637	637	370	370	1.000000	false	0
901	25	99	660	660	246	246	1.000000	false	0
901	28	99	834	834	370	370	1.000000	false	0
901	29	99	886	886	370	370	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	30	1	605	605	274	274	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	30	99	605	605	274	274	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	30	1	605	605	274	274	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	30	99	605	605	274	274	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	30	1	605	605	274	274	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	30	99	605	605	274	274	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	30	1	605	605	274	274	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	30	99	605	605	274	274	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	30	1	605	605	274	274	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	30	99	605	605	274	274	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	31	1	660	660	259	259	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	31	99	660	660	259	259	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	16	1	274	274	410	410	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	16	99	274	274	410	410	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	13	1	274	274	252	252	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	13	99	274	274	252	252	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	7	1	660	660	95	95	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	7	99	660	660	95	95	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	7	1	660	660	95	95	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	7	99	660	660	95	95	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	7	1	660	660	95	95	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	7	99	660	660	95	95	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	7	1	660	660	95	95	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	7	99	660	660	95	95	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	7	1	660	660	95	95	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	7	99	660	660	95	95	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	15	1	274	274	370	370	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	15	99	274	274	370	370	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	16	1	274	274	410	410	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	16	99	274	274	410	410	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	7	1	660	660	95	95	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	7	99	660	660	95	95	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	15	1	274	274	370	370	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
901	15	99	274	274	370	370	1.000000	false	0
901	19	99	605	605	370	370	1.000000	false	0
901	20	99	834	834	637	637	1.000000	false	0
901	21	99	886	886	637	637	1.000000	false	0
901	17	1	136	136	265	265	1.000000	false	0
901	18	1	204	204	95	95	1.000000	false	0
901	19	1	605	605	370	370	1.000000	false	0
901	8	1	660	660	56	56	1.000000	false	0
901	20	1	834	834	637	637	1.000000	false	0
901	21	1	886	886	637	637	1.000000	false	0
901	17	99	136	136	265	265	1.000000	false	0
901	18	99	204	204	95	95	1.000000	false	0
